"property_key","avantstay_home_id","property_name","property_title","property_building","property_room_type","property_market","property_market_polygon","property_sub_market","property_address","property_city","property_latitude","property_longitude","property_state","property_state_code","property_country","property_country_code","property_postal_code","property_asset_type","property_pricing_tier","property_is_active","property_listing_status","property_is_listed","property_airbnb_listing_is_active","property_vrbo_listing_is_active","property_marriott_listing_is_active","property_expedia_listing_is_active","property_booking_com_listing_is_active","property_hopper_listing_is_active","property_top_villas_listing_is_active","property_quintess_listing_is_active","property_google_travel_listing_is_active","property_is_deleted","property_is_buyout","property_is_buyout_unit","property_is_hotel","property_hotel_name","property_is_luxe","property_is_luxe_of","property_is_ltr_only","property_min_night_floor","property_account_status","property_guest_readiness_status","property_stabilization_status","property_acquisition_channel","property_revenue_model","property_target_partner","property_contract_id","property_max_occupancy","property_bedrooms_count","property_bathrooms_count","property_half_bathroom_count","property_beds_count","property_floors_count","property_square_footage","property_images_count","property_maintenance_status","property_amenities_list","has_hot_tub","has_air_conditioning","has_private_pool","has_communal_pool","property_is_waterfront","property_pets_possible","property_pet_policy","property_pet_count_allowed","property_segment","property_risk_level","property_risk_reason","property_licensing_framework","property_voyage_tags","vrbo_property_type","airbnb_property_type","airbnb_account_name","airbnb_host_id","property_airbnb_external_id","property_vrbo_external_id","property_marriott_external_id","property_expedia_external_id","property_booking_com_external_id","property_hopper_external_id","property_top_villas_external_id","property_quintess_external_id","property_google_travel_external_id","property_airbnb_url","property_avantstay_manual_url","property_vrbo_url","property_marriott_url","property_expedia_url","property_booking_com_url","property_hopper_url","property_top_villas_url","property_quintess_url","property_google_travel_url","property_website_url","property_numeric_id","property_website_slug_url","avantstay_market_id","wheelhouse_id"
"85f6cb0e-340d-4cae-9385-decbf08cd7f7","4714dee0-e689-11eb-8ab2-2bdfaa56808a",Pennsylvania Ave - Clove,Clove,"","",Hudson Valley,"",Catskill,"357 Pennsylvania Ave",Palenville,42.17544,-74.00713,New York,NY,United States,US,"12463",SFR,Standard,N,Unlisted,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,"",N,"",N,2,Terminated,Offboarding,STABILIZED,ORGANIC,MANAGED,"","0016g00001g2dbqAAA",10,6,2,0,6,1,3152,25,DIRTY,"{'Pool view','Rural','Downtown','Hair Dryer','Towels','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','Desk','Laptop Friendly Workspace','Wifi','Fire Extinguisher','First Aid Kit','Smoke Detector','Carbon Monoxide Detector','Security Camera','Hangers','Beddings and Sheets','Pillows and Blankets','Pack n Play Travel Crib','Heating','Hot Water','Air Conditioning','Ground Coffee & Tea','Serveware','Cookware (Pots, Pans, Cutting Boards, Knives)','BBQ','Bakeware','Kitchen Cleaning Supplies','Dishwasher','Dinnerware (Bowls, Plates, Mugs)','Kitchen','Oven','Wood Stove','Drip Coffee Maker','Water Filter','Highchair','Basic Cooking Essentials','Microwave','Glassware','Fridge','Silverware (Forks, Spoons, Knives)','Stove','Dryer','Washing Machine','Iron','Iron Board','Cleaning Supplies','Laundry Detergent','TV','Private Parking','Private Entrance','Pool'}",N,Y,Y,N,N,N,Not Approved,0,Hudson Valley - 6+BR,Low,"","",{'Churn Risk'},N/A,N/A,"","","53043823","2493237","40115715","83963115","8880676","3232015","3232015","3232015","3232015",https://www.airbnb.com/rooms/53043823,https://manuals.avantstay.com/4714dee0-e689-11eb-8ab2-2bdfaa56808a,https://www.vrbo.com/2493237?dateless=true,https://homes-and-villas.marriott.com/en/properties/40115715,https://www.expedia.com/h83963115.Hotel-Information,https://www.booking.com/hotel/us/clove-by-avantstay-gorgeous-cottage-w-pool-privacy-pool-table-close-to-hunter-mo.html,"",https://thetopvillas.com/palenville-1,"https://pmg-properties.whimtravels.com/catskill,clove--gorgeous-cottage-w-pool-privacy-pool-table-close-to-hunter-mountain","",https://avantstay.com/4714dee0-e689-11eb-8ab2-2bdfaa56808a,"479326",https://www.avantstay.com/479326/hudson-valley/clove,"289c1732-8258-4eb8-8861-2810a3329b68","4714dee0-e689-11eb-8ab2-2bdfaa56808a"
bb4095dd-22cf-4f1b-9f3a-c536e5de8840,"474f2342-b357-11ef-84a5-ebcb583ac003",Gilmore #102 (1BDR) -1121 Gilmore Ave (MC) - 1 Bedroom Suite,"1 Bedroom Suite",Gilmore,"1 Bedroom King Suite",Nashville - The Gilmore,"",Nashville,"1121 Gilmore Avenue Unit 102",Nashville,36.124355,-86.78933,Tennessee,TN,United States,US,"37204","","",Y,Listed,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,The Gilmore,N,"",N,1,Active,Onboarded,RAMPING,ORGANIC,MANAGED,M_CUBED,"001Jw00000cOf0wIAC",4,1,1,0,2,1,590,23,PENDING_INSPECTION,"{'Hair Dryer','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','Towels','Wifi','Laptop Friendly Workspace','Smartlock','Carbon Monoxide Detector','Fire Extinguisher','First Aid Kit','Smoke Detector','Security Camera','Courtyard','Beddings and Sheets','Pillows and Blankets','Hangers','Closet','Elevator','Pack n Play Travel Crib','Children's playpen','Room Darkening Shades','Single Level Home','Air Conditioning','Heating','Hot Water','Portable Fans','Basic Cooking Essentials','Dishwasher','Cookware (Pots, Pans, Cutting Boards, Knives)','Dinnerware (Bowls, Plates, Mugs)','Freezer','Fridge','Glassware','Ice Maker','Kettle','Kitchen Cleaning Supplies','Microwave','Serveware','Silverware (Forks, Spoons, Knives)','Stove','Water Filter','Kitchen','TV','Board Games','Paid Parking'}",N,Y,N,N,N,Y,Approved,2,"",High,"","",{},N/A,N/A,NASHVILLE_HOTELS,"590443663","1379822038266971459","4488070","40574786","111458152","13303340","3916339","3916339","3916339","3916339",https://www.airbnb.com/rooms/1379822038266971459,https://manuals.avantstay.com/474f2342-b357-11ef-84a5-ebcb583ac003,https://www.vrbo.com/4488070?dateless=true,https://homes-and-villas.marriott.com/en/properties/40574786,https://www.expedia.com/h111458152.Hotel-Information,https://www.booking.com/hotel/us/gilmore-102-1-bedroom-suite-nashville-escape-near-iconic-music-venues.html,"",https://thetopvillas.com/1-bdr-suite-at-the-gilmore-hotel-by-avantstay-22034,"https://pmg-properties.whimtravels.com/nashville,1-bdr-suite-at-the-gilmore-hotel-by-avantstay",https://www.google.com/travel/hotels/entity/CgoQ9Ki06oW0p8A1EAI=/overview?g2lb=43807868,https://avantstay.com/474f2342-b357-11ef-84a5-ebcb583ac003,"615288",https://www.avantstay.com/615288/nashville-the-gilmore/1-bedroom-suite,d0ac8dfe-c5ee-4a7a-8b82-b8547f122da7,"474f2342-b357-11ef-84a5-ebcb583ac003"
"840c6f2d-b56c-484d-a79f-36fb18b56f97","475322c0-d560-11ec-a11f-0f6b3a2f39da",Fairway Dunes 7 (BS203) - 44 Fairway Dunes,"44 Fairway Dunes","","",Coastal Charleston,"",Isle Of Palms,"44 Fairway Dunes Lane",Isle Of Palms,32.810062,-79.72835,South Carolina,SC,United States,US,"29451",SFR,"",Y,Listed,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,"",N,"",N,3,Active,Onboarded,STABILIZED,INORGANIC,MANAGED,BEACHSIDE_VACATIONS,"0016g000022nIcUAAU",6,2,2,0,4,1,1179,33,PENDING_INSPECTION,"{'Basketball Court','Tennis Court','Pickleball Court','Beach','Golf Course View','Pool view','Hair Dryer','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','Towels','Bathtub','Wifi','Laptop Friendly Workspace','Smartlock','Carbon Monoxide Detector','Deadbolt Lock','Fire Extinguisher','First Aid Kit','Smoke Detector','Security Camera','Patio','Balcony','Beach Access','Beddings and Sheets','Pillows and Blankets','Hangers','Closet','Air Conditioning','Heating','Ceiling Fans','Hot Water','Basic Cooking Essentials','Dishwasher','Drip Coffee Maker','Bakeware','Cookware (Pots, Pans, Cutting Boards, Knives)','Dinnerware (Bowls, Plates, Mugs)','Oven','Freezer','Fridge','Glassware','Ground Coffee & Tea','Kitchen Cleaning Supplies','Microwave','Serveware','Silverware (Forks, Spoons, Knives)','Stove','Toaster','Water Filter','Blender','Kitchen','Washing Machine','Dryer','Iron','Iron Board','Cleaning Supplies','Laundry Detergent','TV','Private Parking','Free Parking','Private Entrance','Communal Pool'}",N,Y,N,Y,N,N,Not Approved,0,"",Low,"","",{},None,None,BEACHSIDE,"189044522","48607046","9544622","40373352","","14032058","3794038","3794038","3794038","3794038",https://www.airbnb.com/rooms/48607046,https://manuals.avantstay.com/475322c0-d560-11ec-a11f-0f6b3a2f39da,https://www.vrbo.com/9544622ha?dateless=true,https://homes-and-villas.marriott.com/en/properties/40373352,"",https://www.booking.com/hotel/us/44-fairway-dunes-by-avantstay-steps-from-the-beach-pool-tennispickleball-courts.html,"",https://thetopvillas.com/isle-of-palms-122,"https://pmg-properties.whimtravels.com/isle-of-palms-sc,44-fairway-by-avantstay-steps-from-the-beach-pool-tennis-court",https://www.google.com/travel/hotels/entity/CgoQ0p6p_KWLxY8UEAI=/overview?g2lb=43807868,https://avantstay.com/475322c0-d560-11ec-a11f-0f6b3a2f39da,"515333",https://www.avantstay.com/515333/coastal-charleston/44-fairway-dunes,"7d3113ee-4137-4a48-8389-0d02dbcb57e1","475322c0-d560-11ec-a11f-0f6b3a2f39da"
"6580bc1c-752b-40ab-9654-99026244fc61","4755a4cd-9f02-11ee-ad4d-3b4c5514aa15",Fredonia Dr (365-34) - Fredonia,Fredonia,"","",Los Angeles,"",Los Angeles,"3941 Fredonia Dr",Los Angeles,34.135075,-118.365036,California,CA,United States,US,"90068",SFR,"",N,Unlisted,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,"",N,"",N,0,Terminated,Offboarded,STABILIZED,INORGANIC,MANAGED,V365,"001EX000004riDSYAY",5,2,1,0,3,1,985,69,PENDING_INSPECTION,"{'Security Camera','Laptop Friendly Workspace','Cookware (Pots, Pans, Cutting Boards, Knives)','Garden/Backyard','Bakeware','Balcony','Beddings and Sheets','Hot Water','Deck Patio Uncovered','Dinnerware (Bowls, Plates, Mugs)','Dryer','Fireplace','First Aid Kit','Freezer','Glassware','Hangers','Heating','Iron','Kettle','Private Entrance','Microwave','Oven','Patio','Pillows and Blankets','Smartlock','Smoke Detector','Cleaning Supplies','Stove','Toaster','Towels','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','TV','Wifi','Drip Coffee Maker','Ground Coffee & Tea','Street Parking','Ceiling Fans','Basic Cooking Essentials','Laundry Detergent','Closet','City skyline view','Downtown','Kitchen','Free Parking','Outdoor Dining Area','Carbon Monoxide Detector','Deadbolt Lock','Fire Extinguisher','Hair Dryer','Air Conditioning','Desk','Fridge','Kitchen Cleaning Supplies','Serveware','Silverware (Forks, Spoons, Knives)','Water Filter','Washing Machine','Blender','Dishwasher','Pack n Play Travel Crib'}",N,Y,N,N,N,N,Not Approved,0,"",High,"","",{},N/A,N/A,"","","956358579189666255","3845985","","102302650","11519708","584364","","584364","584364",https://www.airbnb.com/rooms/956358579189666255,https://manuals.avantstay.com/4755a4cd-9f02-11ee-ad4d-3b4c5514aa15,https://www.vrbo.com/3845985?dateless=true,"",https://www.expedia.com/h102302650.Hotel-Information,https://www.booking.com/hotel/us/fredonia-by-avantstay-great-views-of-studio-city.html,"","","","",https://avantstay.com/4755a4cd-9f02-11ee-ad4d-3b4c5514aa15,"602496",https://www.avantstay.com/602496/los-angeles/fredonia,"7c25f30c-9251-11eb-a71b-eb81f8db16b3","4755a4cd-9f02-11ee-ad4d-3b4c5514aa15"
a14da0bb-231e-40aa-bc00-80591a9b3f8a,"476ec5a8-9ef2-11ee-b582-d95aa40e8a1b",Martha St (365-13) - Martha,Martha,"","",Los Angeles,"","","18725 Martha St",Tarzana,34.174007,-118.54172,California,CA,United States,US,"91356",SFR,"",N,Unlisted,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,"",N,"",N,0,Terminated,Offboarded,STABILIZED,INORGANIC,MANAGED,V365,"001EX000004rjFtYAI",7,3,2,0,3,1,1600,31,PENDING_INSPECTION,"{'Wifi','Drip Coffee Maker','Ground Coffee & Tea','Basic Cooking Essentials','Laundry Detergent','Blender','Closet','Downtown','Kitchen','Free Parking','Outdoor Dining Area','Carbon Monoxide Detector','Deadbolt Lock','Fire Extinguisher','Hair Dryer','Air Conditioning','Desk','Fridge','Kitchen Cleaning Supplies','Serveware','Silverware (Forks, Spoons, Knives)','Water Filter','Bathtub','Washing Machine','Street Parking','Private Parking','Private Entrance','Kettle','Microwave','Oven','Patio','Pillows and Blankets','Smartlock','Smoke Detector','Cleaning Supplies','Stove','Toaster','Towels','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','TV','Security Camera','BBQ','Laptop Friendly Workspace','Cookware (Pots, Pans, Cutting Boards, Knives)','Garden/Backyard','Bakeware','Beddings and Sheets','Hot Water','Deck Patio Uncovered','Dinnerware (Bowls, Plates, Mugs)','Dishwasher','Dryer','First Aid Kit','Freezer','Glassware','Hangers','Heating'}",N,Y,N,N,N,N,Not Approved,0,"",High,"","",{},N/A,N/A,"","","841262257869565536","3845989","","102302396","11519686","584364","","584364","584364",https://www.airbnb.com/rooms/841262257869565536,https://manuals.avantstay.com/476ec5a8-9ef2-11ee-b582-d95aa40e8a1b,https://www.vrbo.com/3845989?dateless=true,"",https://www.expedia.com/h102302396.Hotel-Information,https://www.booking.com/hotel/us/martha-by-avantstay-brand-new-la-valley-home.html,"","","","",https://avantstay.com/476ec5a8-9ef2-11ee-b582-d95aa40e8a1b,"602475",https://www.avantstay.com/602475/los-angeles/martha,"7c25f30c-9251-11eb-a71b-eb81f8db16b3","476ec5a8-9ef2-11ee-b582-d95aa40e8a1b"
c9e62d5d-f178-479e-9b8e-875b437abe06,"476f8371-b1ff-11ec-baca-a375434c9bca",Scenic Gulf Drive 17 - Weekender,Weekender,"","",Destin,"",Walton County,"2075 Scenic Gulf Drive Unit 17",Miramar Beach,30.377392,-86.38305,Florida,FL,United States,US,"32550",SFR,"",Y,Listed,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,"",N,"",N,2,Active,Onboarded,STABILIZED,ORGANIC,LEASED,"","0016g00001yaG7uAAE",8,3,3,1,6,1,2040,34,PENDING_INSPECTION,"{'Security Camera','Laptop Friendly Workspace','Cookware (Pots, Pans, Cutting Boards, Knives)','Bakeware','Beddings and Sheets','Hot Water','Dinnerware (Bowls, Plates, Mugs)','Dryer','Glassware','Private Entrance','Pillows and Blankets','Smoke Detector','Cleaning Supplies','Stove','Towels','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','TV','Wifi','Drip Coffee Maker','Ground Coffee & Tea','Basic Cooking Essentials','Laundry Detergent','Waterfront','Beach','Beachfront','Beach View','Near Ocean','Ocean Front','Ocean View','Water View','Kitchen','Carbon Monoxide Detector','Hair Dryer','Air Conditioning','Kitchen Cleaning Supplies','Serveware','Silverware (Forks, Spoons, Knives)','Water Filter','Washing Machine','Bathtub','Closet','Room Darkening Shades','Heating','Ceiling Fans','Microwave','Oven','Dishwasher','Balcony','Beach Access','Private Parking','Free Parking','Smartlock','Deadbolt Lock','Lit path to the guest entrance'}",N,Y,N,N,Y,N,"",0,"",Low,"","",{},House,House,DESTIN,"377850162","641261192274871507","2844177","40126196","84134044","8984321","3248130","3248130","3248130","3248130",https://www.airbnb.com/rooms/641261192274871507,https://manuals.avantstay.com/476f8371-b1ff-11ec-baca-a375434c9bca,https://www.vrbo.com/2844177?dateless=true,https://homes-and-villas.marriott.com/en/properties/40126196,https://www.expedia.com/h84134044.Hotel-Information,https://www.booking.com/hotel/us/weekender-by-avantstay-gorgeous-beach-front-home-w-ocean-view.html,"",https://thetopvillas.com/miramar-beach-220,"https://pmg-properties.whimtravels.com/emerald-coast,weekender--gorgeous-beach-front-home-w-ocean-view",https://www.google.com/travel/hotels/entity/CgsQod2f64fh16y3ARAC/overview?g2lb=43807868,https://avantstay.com/476f8371-b1ff-11ec-baca-a375434c9bca,"510524",https://www.avantstay.com/510524/destin/weekender,efe37420-1240-11eb-baf5-1f47f6128b19,"476f8371-b1ff-11ec-baca-a375434c9bca"
b01b3553-0252-4c7b-abe5-98698cea64b7,"476fa1eb-b348-11ef-84a5-87432fac72b6",Gilmore #101 (DQA) - 1121 Gilmore Ave (MC) - Deluxe Accessible,Deluxe Accessible,Gilmore,Deluxe Queen Accessible,Nashville - The Gilmore,"",Nashville,"1121 Gilmore Avenue Unit 101",Nashville,36.1245,-86.78919,Tennessee,TN,United States,US,"37198","","",Y,Listed,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,The Gilmore,N,"",N,1,Active,Onboarded,RAMPING,ORGANIC,MANAGED,M_CUBED,"001Jw00000cOf0wIAC",2,1,1,0,1,1,369,17,PENDING_INSPECTION,"{'Hair Dryer','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','Towels','Wifi','Laptop Friendly Workspace','Smartlock','Carbon Monoxide Detector','Fire Extinguisher','First Aid Kit','Smoke Detector','Security Camera','Courtyard','Beddings and Sheets','Pillows and Blankets','Hangers','Closet','Elevator','Pack n Play Travel Crib','Children's playpen','Room Darkening Shades','Single Level Home','Air Conditioning','Heating','Hot Water','Portable Fans','Basic Cooking Essentials','Dishwasher','Cookware (Pots, Pans, Cutting Boards, Knives)','Dinnerware (Bowls, Plates, Mugs)','Freezer','Fridge','Glassware','Ice Maker','Kettle','Kitchen Cleaning Supplies','Microwave','Serveware','Silverware (Forks, Spoons, Knives)','Stove','Water Filter','Kitchen','TV','Board Games','Paid Parking'}",N,Y,N,N,N,Y,Approved,2,"",High,"","",{},N/A,N/A,"","","1384503740393102821","4498444","40574784","111458152","13303340","3916284","3916284","3916284","3916284",https://www.airbnb.com/rooms/1384503740393102821,https://manuals.avantstay.com/476fa1eb-b348-11ef-84a5-87432fac72b6,https://www.vrbo.com/4498444?dateless=true,https://homes-and-villas.marriott.com/en/properties/40574784,https://www.expedia.com/h111458152.Hotel-Information,https://www.booking.com/hotel/us/gilmore-101-deluxe-accessible.html,"",https://thetopvillas.com/deluxe-accessible-room-at-the-gilmore-hotel-22034,"https://pmg-properties.whimtravels.com/nashville,deluxe-accessible-room-at-the-gilmore-hotel","",https://avantstay.com/476fa1eb-b348-11ef-84a5-87432fac72b6,"615220",https://www.avantstay.com/615220/nashville-the-gilmore/deluxe-accessible,d0ac8dfe-c5ee-4a7a-8b82-b8547f122da7,"476fa1eb-b348-11ef-84a5-87432fac72b6"
"6c1332f1-3481-475d-a2bf-7ab8488c9f3a","4778ed0c-596c-11ec-9a6e-959dc8225b63",Monroe Buyout 3 (13&14) - Lambert & Reba,Lambert & Reba,Monroe,"",Nashville,"",Nashville,"915 Monroe Street",Nashville,36.174282,-86.79455,Tennessee,TN,United States,US,"37208",MF,"",Y,Listed,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Monroe Units,N,"",N,2,Active,Onboarded,STABILIZED,ORGANIC,HYBRID,"","0016g000015fzgbAAA",24,8,6,0,10,1,34988,18,PENDING_INSPECTION,"{'Security Camera','Laptop Friendly Workspace','Cookware (Pots, Pans, Cutting Boards, Knives)','Bakeware','Beddings and Sheets','Hot Water','Dinnerware (Bowls, Plates, Mugs)','Dishwasher','Dryer','First Aid Kit','Glassware','Hangers','Heating','Iron','Private Entrance','Microwave','Oven','Pillows and Blankets','Smoke Detector','Cleaning Supplies','Stove','Towels','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','TV','Wifi','Wood Stove','Drip Coffee Maker','Ground Coffee & Tea','Private Parking','Basic Cooking Essentials','Laundry Detergent','Downtown','Kitchen','Carbon Monoxide Detector','Fire Extinguisher','Hair Dryer','Pack n Play Travel Crib','Air Conditioning','Desk','Fridge','Kitchen Cleaning Supplies','Serveware','Silverware (Forks, Spoons, Knives)','Water Filter','Washing Machine'}",N,Y,N,N,N,Y,Approved,2,"",Low,"","",{'High Cleaning Cost'},House,House,NASHVILLE,"338667310","53772438","2579223","40126064","83963136","9177628","3232016","3232016","3232016","3232016",https://www.airbnb.com/rooms/53772438,https://manuals.avantstay.com/4778ed0c-596c-11ec-9a6e-959dc8225b63,https://www.vrbo.com/2579223?dateless=true,https://homes-and-villas.marriott.com/en/properties/40126064,https://www.expedia.com/h109861127.Hotel-Information,https://www.booking.com/hotel/us/lambert-reba-by-avantstay-stylish-2-home-buyout-in-heart-of-nashville.html,"",https://thetopvillas.com/nashville-219,"https://pmg-properties.whimtravels.com/nashville,lambert-reba-by-avantstay-stylish-2-home-buyout-in-heart-of-nashville",https://www.google.com/travel/hotels/entity/CgoQr6GEzcGLu4xtEAI=/overview?g2lb=43807868,https://avantstay.com/4778ed0c-596c-11ec-9a6e-959dc8225b63,"494970",https://www.avantstay.com/494970/nashville/lambert-reba,"0bb20925-51bc-11ea-adb3-c5da55d0cc57","4778ed0c-596c-11ec-9a6e-959dc8225b63"
"7f62bb49-98fe-4b08-8ace-51c3c23b6609","478aa791-d25f-11ef-9c23-bf4586652bed",S Station - Costa Bahia 109- Slippery When Wet,Costa Bahia 109,"","Two-Bedroom, Sleeps 6",Port Aransas,"","","1915 S Station St #109",Port Aransas,27.817314,-97.07212,Texas,TX,United States,US,"78373",SFR,"",Y,Listed,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Costa Bahia,N,"",N,1,Active,Onboarded,RAMPING,ORGANIC,MANAGED,SWAY,"001Jw00000dil0BIAQ",6,2,2,0,3,1,15000,50,PENDING_INSPECTION,"{'Near Ocean','Hair Dryer','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','Towels','Bathtub','Wifi','Laptop Friendly Workspace','Smartlock','Carbon Monoxide Detector','Deadbolt Lock','Fire Extinguisher','First Aid Kit','Smoke Detector','Security Camera','Balcony','Beddings and Sheets','Pillows and Blankets','Hangers','Closet','Air Conditioning','Heating','Ceiling Fans','Hot Water','BBQ','Basic Cooking Essentials','Dishwasher','Drip Coffee Maker','Bakeware','Cookware (Pots, Pans, Cutting Boards, Knives)','Dinnerware (Bowls, Plates, Mugs)','Oven','Freezer','Fridge','Glassware','Ground Coffee & Tea','Kitchen Cleaning Supplies','Microwave','Serveware','Silverware (Forks, Spoons, Knives)','Stove','Water Filter','Kitchen','Washing Machine','Dryer','Cleaning Supplies','Laundry Detergent','TV','Private Parking','Free Parking','Private Entrance','Communal Pool'}",N,Y,N,Y,N,Y,Approved,2,"",High,"","",{},N/A,N/A,PORT_ARANSAS,"110517059","1369707191531885260","4465371","40493959","113558756","13718876","3945036","3945036","3945036","3945036",https://www.airbnb.com/rooms/1369707191531885260,https://manuals.avantstay.com/478aa791-d25f-11ef-9c23-bf4586652bed,https://www.vrbo.com/4465371?dateless=true,https://homes-and-villas.marriott.com/en/properties/40493959,https://www.expedia.com/h113558756.Hotel-Information,https://www.booking.com/hotel/us/stylish-condo-w-pool-access-balcony-prime-location-slippery-when-wet.html,"",https://thetopvillas.com/stylish-condo-w-pool-access-balcony-prime-location-slippery-when-wet-22034,"",https://www.google.com/travel/hotels/entity/CgsQ0YuPxvmY1tbSARAC/overview?g2lb=43807868,https://avantstay.com/478aa791-d25f-11ef-9c23-bf4586652bed,"626231",https://www.avantstay.com/626231/port-aransas/costa-bahia-109,f46e201d-4b57-430b-b688-1ed687d45ef2,"478aa791-d25f-11ef-9c23-bf4586652bed"
e20f235b-63c1-495a-929b-241b86dea941,"47b1773e-38ea-4c32-9e69-f7fdd522015f",Gulf Village - Ocean Devotion,Ocean Devotion,"","",Port Aransas,"","","604 Gulf Village",Port Aransas,27.805817,-97.08015,Texas,TX,United States,US,"78373",SFR,"",Y,Listed,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,"",N,"",N,2,Active,Onboarded,STABILIZED,INORGANIC,MANAGED,SWAY,"001EX000003jRU6YAM",12,4,4,1,8,1,1858,67,PENDING_INSPECTION,"{'Beach','Near Ocean','Pool view','Hair Dryer','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','Towels','Bathtub','Wifi','Laptop Friendly Workspace','Smartlock','Carbon Monoxide Detector','Deadbolt Lock','Fire Extinguisher','First Aid Kit','Smoke Detector','Security Camera','Patio','Deck Patio Uncovered','Balcony','Beach Access','Outdoor Dining Area','Beddings and Sheets','Pillows and Blankets','Hangers','Closet','Air Conditioning','Heating','Ceiling Fans','Hot Water','BBQ','Basic Cooking Essentials','Dishwasher','Drip Coffee Maker','Bakeware','Cookware (Pots, Pans, Cutting Boards, Knives)','Dinnerware (Bowls, Plates, Mugs)','Oven','Freezer','Fridge','Glassware','Ground Coffee & Tea','Kitchen Cleaning Supplies','Microwave','Serveware','Silverware (Forks, Spoons, Knives)','Stove','Toaster','Water Filter','Blender','Kitchen','Washing Machine','Dryer','Iron','Iron Board','Cleaning Supplies','Laundry Detergent','TV','Private Parking','Free Parking','Private Entrance','Pool'}",N,Y,Y,N,N,Y,Approved,2,"",Low,"","","{'Excessive Owner Use','High Fee Ratio'}",N/A,"",PORT_ARANSAS,"110517059","760927383892717793","3638824","40269437","99668613","10907332","3711772","3711772","3711772","3711772",https://www.airbnb.com/rooms/760927383892717793,https://manuals.avantstay.com/47b1773e-38ea-4c32-9e69-f7fdd522015f,https://www.vrbo.com/3638824?dateless=true,https://homes-and-villas.marriott.com/en/properties/40269437,https://www.expedia.com/h99668613.Hotel-Information,https://www.booking.com/hotel/us/ocean-devotion-by-avantstay-golf-cart-zone.html,"",https://thetopvillas.com/port-aransas-35,"https://pmg-properties.whimtravels.com/port-aransas,ocean-devotion-by-avantstay-golf-cart-zone",https://www.google.com/travel/hotels/entity/CgsQlfXwttqgwZv8ARAC/overview?g2lb=43807868,https://avantstay.com/47b1773e-38ea-4c32-9e69-f7fdd522015f,"600179",https://www.avantstay.com/600179/port-aransas/ocean-devotion,f46e201d-4b57-430b-b688-1ed687d45ef2,"47b1773e-38ea-4c32-9e69-f7fdd522015f"
